48696,10792.071806,asclk68vkF,879815,616947.008427,7BSLUf6MtL
786641,372383.161013,vMmMHaS0ed,358875,718376.509928,6SzqeG0IW2
591396,55689.316466,HTgYFqPSX9,538876,744630.334041,1XGYHK8OEM
639872,630006.041564,J0EES0BvWO,75333,939546.008776,WnbK1E2fTp
158950,614465.926422,RCjsQEnlQN,212067,703226.702882,O4pO4Idagl
280537,60153.263566,cc4eAQSaA9,805261,947653.550337,CNz3CpGLnw
193846,895386.561798,lnnH0GMtan,110785,795308.364799,7M6dhVp5EJ
759287,650300.667775,JBrjXCIsUN,714944,155516.514222,FD0urWUss9
482681,887044.633096,WBtZjF8wPP,42580,146122.261565,ZsxccivYgo
200257,325623.714774,P8B0dtLQkD,708707,728168.523203,OD5CS53bqV
61341,542161.363306,A0wcQh7ZyF,21207,956695.557591,pQ5xcdzJPP
720945,603277.939453,4ihrdaOudW,396273,704166.690926,AfIqKjbOYm
465754,553916.633613,2W6p8QZLrl,151792,138742.615611,Pj66DytqGJ
2440,151450.037577,pp0aDhguPl,549638,623542.664654,EnZNSaFtVx
475058,539913.483590,rGmjXMRJfZ,966972,925276.861989,yCE6UfDIms
175185,45094.755162,YaP74lPxc2,70339,229647.658765,wbLLIRT3Co
136360,121175.566700,Z68wkasOKS,716476,433796.978523,f7Pk9v5b96
420004,942440.833134,IiXVm2Brqh,174385,132420.347388,Zje5GscDOr
856021,479452.589782,m2TA9LkEEi,18527,733439.845928,9JGBz4FDll
535320,628106.820417,UAggp5LNZn,730328,783996.199325,HTPZSrmqbZ
385445,760539.384214,kvlm9wDFXJ,404591,194572.185642,vikW5Wfn9b
759652,770580.531200,svbjl71z9T,241097,492044.119296,8W8rZvS8pR
419910,547487.823678,rTjIQbMe0K,986645,547135.629580,wFl94FGo57
407185,732089.806897,R8sERMG0Hn,91120,58831.528445,4Yxu4G3Ifm
174133,590244.617893,s6mqX8egh3,43644,63569.367567,7Xy1NQ3IlW
590402,294031.546700,Hr2wNnmsUJ,619003,759188.960820,kgbRUUpmK4
577741,804460.103977,ipKXcDudzS,158028,628700.649002,NNaYuoRbUc
129453,490472.347221,t2jvrDtXqK,609327,222981.914284,thmHM3ETPg
195957,199611.792809,K8RNV8sBvM,448946,219158.910592,GADR3ClArU
249506,267772.273256,vv7eTcNIk6,393474,431743.168180,pq7gIxAohS
892140,451513.888153,fZXVzBGtvj,791953,160509.790198,YbtsrwCA8T
163223,876021.330168,34AwEXHGMe,109576,486062.635630,tB4YdasmjL
453748,602371.874425,yKXgoNmfoi,184950,237209.275396,drDJzposdQ
604321,557537.217616,53KBmRF4cs,891368,912152.682082,M5XfAtRr8S
812193,895567.620460,Znd0tJhSFu,638515,651258.825383,WEHh54xAQL
494638,226902.654730,Kw7NVE5gsm,633944,20108.729483,LtXhu32dKd
36208,788851.001593,Z05KqNKtHl,592472,292957.623301,QOErds7rmc
239436,284584.139280,OQwMd6D1b1,496934,453757.292922,U2FYzfaxA6
582062,871032.982459,dKgAZJt8ZF,653801,327514.613675,X9BVOy79vy
625011,454076.746494,dTSGxfumER,642500,541041.552986,ZYZn0JYrhQ
305902,730354.468839,kwvSYcwGBK,985009,412672.745639,vSdHuaEM4v
65773,584845.243556,MlTQc5mDoY,271675,960920.469015,ai4guapAUX
704113,74768.128570,DZhWwuJXIo,329721,502984.722957,Ycy4oSif0L
748793,323413.044402,uTWOe8pEBS,309196,9481.107565,HmQ0JN2J7K
598014,612261.453009,tnYG4SWiDF,184448,590344.928509,Nx1Y34Da9e
696401,36360.022285,NXavsZ0m9J,825137,704992.518166,BQQDpZomlR
881139,600290.050836,YhkPVmKFXT,308628,925739.307883,djjFa43hmQ
17918,156708.503622,DuWTvQibZj,945165,765845.745236,gsC3qojUk8
561347,233122.704900,ysg4TRSn3p,841447,353773.927080,aHb3xJvr52
158883,494773.650982,aPgV5CluUb,901095,830043.050913,TthuNe17Un
85991,565039.576370,uPrjNITNV9,995398,713108.489870,ksdKEcCcmd
347968,900560.350689,OedeztnCjr,374598,176162.922696,8u3ydoEzsB
856965,776959.803715,PqdqDTwuKE,692444,526771.476881,4nzYMZ0dFu
955165,819791.142603,XSfLgTOD5A,354463,996980.687999,gs4sEOTima
873755,918189.136924,8DYhmm0yvQ,70574,628010.795484,Kd5iGrQwjg
455244,108724.827380,ml3hhwrVs4,139955,963085.911998,I5dl0Dvz0s
847834,623395.941905,gK5jtI05zw,122307,614943.414507,ZNcjY1SHXO
592848,496239.503417,EJoNWRKnT1,207357,29308.478008,sZbTfHFhLS
331279,162307.771319,ITFArFN8zE,508759,781608.136999,MlktOaokT7
490491,492143.818414,fsjrGeUFfF,102112,502037.159935,nCsF7b9GZT
538852,762746.041940,21aHD8TqIW,965903,703789.848722,EGP5GUchRu
59676,796028.611139,daH7BUlZkm,517434,546091.202499,9UWLkqiXaj
40354,698267.863018,o9dUtih5kx,956320,61896.871969,fwEYntHFo2
88619,566087.909698,UI1JqhlDtc,963421,109649.373048,Xv1af5hhUt
834051,854933.449562,KafLy5ViOx,161031,811588.491807,Xfi8WaYerf
914866,545166.274703,VP53ED9ehc,553774,420338.646306,pr7u7mr95q
786659,73570.456895,o3AEi2W62X,139770,273405.594851,mTJmmMZuGf
213220,183592.973252,vL74DSM4YN,419712,917542.998910,roW0wdSGFz
740613,705025.363881,905L53q4pq,914672,150995.433866,z2T3uwj8wv
7570,992453.619398,QCgt78teuv,133990,475885.357682,6xSkf6mUcq
761782,74181.396390,II7yJlgtPO,219010,991152.002254,qWqkXwXUWy
303505,960882.268120,W5MHaXw3UU,644997,55164.677641,nS7lY0UCUD
3444,281389.211813,f3W7gFCEwr,163904,339436.781782,o0hlZt5pmL
592982,701246.256086,vJNKrwQjod,298566,264723.411952,AiTsiGuqzF
208061,131303.283957,Mgrtd7Fpky,528848,597024.876140,ELeYTCWOAy
491234,731105.655256,7DdcD3RbJ4,633356,140292.949001,ldmZiNq9O7
815526,730954.651347,RkeerwAk9N,424107,531557.934367,O6qcxIFkNB
27658,325515.779332,UZOA3elV6u,890478,951574.383741,QBCDexzGQw
94383,453538.740919,aZznt07h3U,949505,188492.134625,NMTEEXm8Jy
330136,809347.778096,mqMwQkSuAP,7256,871011.231634,fZKDaitMRD
155235,80907.630999,0Qk9K08G7V,863187,539952.568135,M09DaIg41V
276518,460243.942973,vf6p5t0Qrs,441372,498611.008682,wGaRrhndut
943110,329222.948841,ysl7HWan08,284374,849836.628665,5caILFb0Bu
610754,4129.655368,xsnSC8JCjg,96421,564109.480569,s6ZIygOFes
786635,328005.856481,V8s8rudbXy,681769,330984.244244,WtLAzkDJcc
252410,179670.395499,4BhG9DbSp3,852164,241456.400489,YXEA10T9Eh
305376,62062.277882,hi5xa5sV0Y,341561,975142.133500,9OLhGuuzib
64759,144500.271105,dMurEITZWl,196858,842572.299614,U7fN4ZVvBu
732985,935541.703628,GYDdYfq35c,178309,577934.621501,a3DtIKlNjs
4522,795730.835505,LrmmDzVyLN,817706,507213.444077,0TyC4QEDW5
227672,915762.354713,J5vtxBqOMg,90926,406311.201272,ilVhzIz8Ap
626161,794579.476454,2Yr7q2oPTz,846606,753956.389928,eiODJzGlv1
951921,541999.667642,kYqSzOZZtb,24163,568018.884568,KRUJotLeKp
776584,53351.509784,Vi7DhPky9N,55335,90012.100800,WcyqP2UYp1
126848,51084.078781,4rRJvXBzKD,564251,589368.181739,Igz7woebNa
603070,238055.354383,XyQw19qO9P,882948,852377.176633,nGA50sdKv0
336020,89426.957082,7nAnFBOr3o,379568,818323.870509,2jaNKRH2CK
417850,761050.644554,W2OOgSbYi5,951976,673273.787199,RQd5KBJ3S4
484906,813483.375132,XtLs9jeqFe,629230,675842.377204,ZZgoRC2z3x
895343,503150.222264,iB9HSuKDUd,445250,104562.639955,aOc1wHef08
308395,424757.498998,pOc1meba3r,108023,320901.417753,YjzCeaJpvm
612781,726125.092936,S9ztqOSERK,992817,244788.368458,mJG7hPJB9l
268491,607090.377132,xTRFA0EdRI,646541,20023.831679,RuGcHqIbb2
472234,304638.509713,TQCqrOnMnX,224596,37955.844758,CmvW67uRLu
415680,432487.529766,EClTY61te4,289952,148747.011030,iswdV0hUxV
514343,759064.705994,PbvEaeRq2r,548710,379853.634936,U5d4f142Zu
253477,335677.480140,0GbFP8t13W,198470,524558.292838,msTKOhZrHA
884159,616832.046951,f02RzJBG9m,480148,199773.039745,PnHMpys3F4
538208,72517.491415,TAw7W9srOC,465466,260172.139605,i7iyC7znwn
236319,281294.643692,vZH71d6Ua9,744952,735612.923030,NzoxXdhMlj
242555,720531.824057,yYuzU37LnY,362505,314811.484421,4aLTgtgqZa
524932,845105.626411,78K3giFtBp,517436,429980.691556,H1pFa3axNB
79377,771614.518773,I1pH8pWyWl,80474,109792.910819,vtgEJeYbCQ
705674,993771.119817,QgqXyqj9dB,289898,916410.159783,nVEgmaaDqK
355001,273087.735495,8LesySHvLs,988969,348173.673059,drSJ70q5lW
199728,580414.032391,px0kEHNb4n,814957,904936.347649,ir6wFm2waz
965775,120299.980229,XmqjrZic1G,285566,453302.145986,30ToQXyqnN
625753,749899.984198,pOAIOkmyRK,926673,796723.457005,650PzXfCW7
99663,380103.297315,eOWM9zVlF9,2865,421440.877146,qPpox1EeNh
982829,834363.258162,eflo6VKLbE,810459,877136.137773,TcUSDrJoSY
265931,856347.619233,OQIsCkASsL,53916,973619.899034,aFIOdM8Hzk
136336,786518.902988,6MqwDxeFkK,608645,740017.205274,p6nCFnmUxX
541672,564913.288501,7TllkU8Ibx,914489,937745.852737,39nwiVwrfF
301025,339723.790406,B56ykx2RnM,459440,910840.802228,9vL9v7pgOH
717325,690223.055682,sfge3ko8DL,832860,292246.384937,dchzLCSXxn
805030,3664.350514,MTZMfnZtUE,785877,601504.468557,xFNuLQYlmU
673764,723034.338376,ILtQsredmr,397375,550537.898153,5LO8hWawZr
635244,701538.444471,Wt6ceyby29,800147,176150.138355,D6UMPwCnkL
598607,232540.836106,9M067ZYGTY,209801,398098.556679,PhHoQFv9Tk
61055,632313.738430,jCTZm8xEW6,700308,654868.869972,b48kHrbRXl
273600,785161.758919,GBo7OCsnYG,51216,673059.192508,grDFCVHzEq
930941,522826.210082,QGEKZVdgZt,810774,217874.200743,fEIhHTq0x0
479954,765853.743104,wPk2QexzTY,961803,99213.356109,ek7YPaQqjl
324266,10388.426741,4zsm2vWv3L,299078,513604.281440,05c7clPqWk
838966,567569.295539,8sFXrAsqDZ,157957,248730.884832,Tzq8dYPrvk
923614,940416.289271,Yg5rx6Y4OQ,189440,613374.493867,7uNwLAZzeL
308361,121412.060115,uY0Y6N1vch,508584,651014.636376,yfvtpwubPE
975225,776459.308270,qmlj1vN9Ej,828298,158167.957933,6eNu0GoMS5
434014,364007.836825,pOBXkcR7bV,532556,518689.534682,7uQywwLEhb
984815,400390.283162,ES425ldNhY,449653,833835.715675,Vr7PfLpi5a
937356,311522.589485,Wps2kFzPT1,517413,426985.346653,gjhaRI7Ny7
976264,791950.065210,ibS3onY2m9,338792,177133.430230,s25sAI3wNv
141916,159170.470758,e7mcHdRnhd,328667,241607.580854,0Kws6YvzWe
556192,547484.491401,eW16U8MX2q,94135,320433.817171,wS2wPl3dBU
10304,118894.343892,WVj46dnYhH,515767,342777.162874,OVf5VWxSEo
776050,44639.134267,YekUKueyLb,820397,653535.322084,eV0DdBVoyz
644901,47856.596222,qrVDk5Qxwf,284520,285766.867808,6SoMUDn62e
880817,95451.892843,PrKwXaJUc1,653375,779776.111299,wzZnMIOEmz
491666,675985.402743,yoMdK7tBhq,446718,832678.907944,9fDOPKK6GG
896152,305776.425146,yLAcJXHgD0,619953,184107.991358,SkvptEpYdd
806928,78701.940927,ycuxGaBlmK,789270,266761.246400,tscjuxnl8o
770363,604848.815594,AuoTgUfY73,498838,967392.519590,qGBNMRDbNa
422076,573057.331591,NXjeBl5ql7,61075,75101.590047,F76MB8YZe6
732176,578249.315173,Gi7YjHKV83,831734,738571.334332,79ws95MQQd
157512,465869.511451,dkryYlcY5Y,883433,402131.918746,5TKp4yTIpa
744853,448148.671813,MhXelrnWbi,821953,703810.683651,yHcVP1muhz
706934,600643.967817,K1idkKi23C,221425,252805.862041,95tbxKNYKN
41069,609442.068044,GalyDjuvSJ,506713,622529.322574,SmWbld12QD
573148,821181.935808,676dOzsPuk,666450,721635.356822,U9QWeaeWIl
619185,32245.866559,m8Pr6AsDpk,776962,397478.536123,aSFUF1c3Ol
961909,257738.104708,TTw9fOrXYE,49704,825807.761149,mYPAEmzrrr
808817,982086.885542,5QfFOydDxW,830609,896730.926227,oXziTEMyU5
460272,580949.030486,YYzfUioU8V,921688,249982.511853,zCxuI4qHXd
138711,932968.295220,G8cexXXuiW,111896,758225.454541,I3PywIxOQQ
273077,142082.177618,SWwvs6G4GO,298362,826252.382690,JjfoBAVzv1
128842,715738.219155,0HEfac5vl1,4029,539615.554342,NZy2B7w5ZO
292276,474841.295571,IvGAVrSbbq,471207,155577.680731,QS6RAJmDVD
769925,456723.655199,RbGmKU16yv,652487,733289.247623,9oT2mMDDOm
195060,676956.674922,PCmCVLO1sH,695858,503304.576436,Oc7PFuyGZj
891549,609672.018725,NrvEkdWZ7f,265112,671225.298587,BTPaX2ns0f
5510,311424.210363,X5OULxtQYg,213345,925940.604222,Hcz6D8S65z
786681,992011.685339,rGEl97emAU,471787,760658.025085,8Ubb7hI3EY
457536,455007.112929,OJq15hjhDp,437237,443857.287853,TFbzKbKOS1
481089,24784.592031,ig8wijzNjM,88515,244255.551742,gTWjkBsQkp
184834,496518.507678,XDmS0cjTAz,141887,231721.940442,HrjzxuOGzs
181982,492326.323060,5HcwSSa5In,53490,473510.619772,jR17qkGg5z
958994,688242.561120,wckr3QJZ63,847821,806507.709537,mJ1NmLhIvo
856162,437376.942459,rKe4Gn1LmR,575678,814391.899105,ftFggwZXNP
102807,351610.680741,NR1Dhrp0mM,639678,238378.226456,4P8kEBp8jy
446488,16813.381357,YdIvTFMbZz,316830,241406.507990,hafDqtOxhM
500088,112637.612723,SGT6uaBn9Q,73113,48319.773826,AhZAx9B5XO
782535,820169.144578,cXTNYaUHCR,393902,727224.046378,acIsbPEoaR
524413,658542.206666,102RJP1UUq,786121,810821.956276,PP1DwOQK0d
382648,386331.115052,X1yLAn5RkT,616529,457361.752613,SMlC1sxOjf
984159,869112.262920,EbdDDqhOvZ,199328,179212.885751,RoM656rzQg
690519,413417.271298,FXYmbWn6Q5,417831,617667.776798,AHWIDeVn9r
896651,126093.646358,IaRCy5qqdr,107267,11.684612,g47OcOtQ4g
586744,817735.117226,y2Qxb6EPlU,672380,106339.680278,zxQRqmohGu
459835,187588.429124,oL5IjxMJht,645778,712027.570485,KvkDIBx4JL
139111,340023.885311,kn7nVo4chm,554161,149881.998431,tyPre7rBXN
954752,72251.401699,bRmigfcBeX,894458,670427.260176,HK03DW9OGc
612651,68248.739890,ixqhMN3kz0,890205,317142.621215,l6bddpaoxd
762257,460312.846835,WseTsuJnbe,61758,606119.913835,xOw8WIr4rB
84055,191111.088768,2JJO0HtJP5,257681,694577.812730,7llU4E2zDb
866010,561584.269952,SnBNMEVurf,83476,830406.747528,JYUf6PUwm1
451515,675117.499277,pswtJF84w2,416937,849890.937114,GPhEww1rTA
758038,38642.974563,JT9F5Jev5e,632885,23663.282081,XQ5IVPFwjV
503721,349047.212634,Xoxa0ED0s1,680750,725930.517589,EWzfLAxEyN
851633,697556.230441,RHAQWdxSwu,570609,649144.760992,tXQCZ9PXfX
611572,10914.210050,MivEOymBHx,510082,220057.319268,8jMspqsDf2
989037,147795.642582,yOKeEbnHKA,344157,821465.993487,SFWJpCXMt2
781881,889291.451625,dpy8mzp1xV,402898,18132.768950,bUpxGuvZcG
651741,303514.276514,u1vgBKlqHM,40564,609227.737711,YxWyb5v6Y6
194996,367451.925636,shqzSLKT0F,55770,720935.381341,psE4eYyVOj
971755,542388.696442,fFqx8wRuQv,933486,922138.774450,htRXZq74pY
215728,21747.608820,Tj15FHuoRV,664969,674718.064995,WgkeJecyro
148313,304790.710892,ww27sIXKb3,849158,244089.897554,RPHkeQHjzc
90385,547348.219936,U2F70a2Ams,943907,786449.574216,KSMcn6R9Ja
603340,820695.413039,nxVPBDkXOw,939069,212132.862448,aOsA1yNYn4
639373,1668.726296,zaFS5FNLgA,55274,398155.440351,oPPQON0l6v
556101,600151.919571,Iz3HGxE8yR,608485,988058.123311,bueeeT9z16
277037,988329.935479,T24TAuvMFs,984355,19974.543904,XawP82ezGd
632727,709499.341362,KnaFoVyg3D,700821,978128.375231,YkNlxuC5k6
73988,679455.382867,Z4J1J2y5kb,118151,181628.863413,DWimG8Sc7u
666427,170623.369813,Gvcv4UVvr9,71690,592716.412379,PWuWNPREVb
819089,513766.255613,NrI7U3fzqY,212254,882059.909914,UPJVn06a3G
336751,33806.577550,YhhwfnVvdD,522235,681578.171844,G19Vkw33Xo
526777,721748.022491,ngu2uzvFqb,201288,901867.488590,KzFlXhilG1
833212,873053.306310,7n4MdmxnEY,425369,945348.729448,amMRvaIWfo
201396,65184.779968,T34a8xkWfW,877689,884459.113239,UxWkZvzcrQ
576935,51591.335254,oYAO3Zinmw,280869,591259.079063,vhOPqeaflP
941595,526899.178488,PDiMkjyD4O,52862,726265.241901,fM9XwHrDUb
219484,135004.051644,hiOeubJhyT,690589,45262.679722,ncW3L3u12p
432833,921787.121873,wHHbqrezGk,211332,425837.475679,Ktyp5XLlSz
531887,295041.615099,fKBXer6bo5,377200,268554.278846,43nScFGPdE
145119,578823.443515,QiFL9ZXS4E,833553,643484.684968,y06gSst6sh
307509,544532.921550,hVHj13LbxX,657602,827885.660124,973NncX8Ou
881959,951843.627181,7a83YIILBA,50290,404989.626154,8CA6zOSKnQ
449311,405941.938714,17DykR4yIV,315938,7147.985535,1VEHFH5RwD
596987,673920.703705,5R5fBlktie,615264,801414.042196,jefTPT6iLz
316436,424539.012926,6bogZEODWt,351142,309885.736557,buu1z5KORQ
130063,992668.023826,KbbD1lw4pJ,120770,302398.400753,rJ80rz5EUT
767389,211324.882130,xWCsika2oF,939334,285961.738250,sjvLgQ275s
670282,969810.187831,5NgvMkNplb,703187,725541.315687,CUAxooq1zL
83140,699047.715489,lghPSVTNLD,333423,891974.786509,kffBMp7Yci
787653,247835.532399,nsK8qf0hMg,561843,735904.208263,KRmG2VArDm
949975,406996.473431,I1f4XpnrPM,645464,274527.660632,qdgprD4Fui
563639,862254.012341,v7TO8vRyHS,4548,231596.407119,s2Ya3ctcvI
136627,252887.540443,YEUhSdrZ9d,633119,216067.437512,6WRAIxg8mR
385803,566963.080017,f1gQCaLF5m,88510,801071.294735,EsHRXr5rYk
233667,285621.191388,bjhwCJ2wRH,405607,641220.011717,cpePUp14cK
513726,862746.238745,sEFli5TfaP,632390,393593.901223,OYTatixT1f
844472,634526.153879,P7DydRYNpS,233891,752692.541280,Cicw6QeFC5
78017,961009.000920,k4fykEhNzG,463776,168632.870622,AjII7ccA30
474705,131824.242840,9dLqZWVfuk,413385,876158.814562,2ZBrENdwho
594714,144123.711465,xRgpdT92Lp,667666,704251.824677,hOzUIdC0rY
423141,63294.780444,iGMIEwbZce,844552,169933.108561,SWWfINmphb
427896,874732.009023,Vvqr75YisG,731928,843122.970946,3lFW9fY3ZQ
66619,574424.369297,k26da6ifzB,780017,958175.795741,qdBOaRXTVM
94588,368703.257304,o98KYspziY,345460,776778.518950,So2klIyD9D
759491,578872.759860,3eII4zFPXM,170237,951867.435382,FjmvaClVV2
643560,361626.729581,sU01Na7PmT,723755,983404.228376,TX3xAb9yHW
285041,287916.326738,Xuazn6cnuX,196591,638818.798196,sd3TBLcEJY
33704,332186.942583,dgZQI8qa0Y,93196,802083.798901,woM0Qu2F6k
799741,921566.651082,kD6IvWVfWb,474550,944254.210238,vG1sBqINhQ
125281,677089.185384,2TiuZNzWTe,978933,977537.800120,g166pq1lZn
997274,198214.094790,14i7S6CAfP,322913,889408.481704,mlsJG8PPDb
418688,511567.821148,bkkHsxLdu6,585311,731558.446339,cCBuQXu9kW
501984,8811.859324,Kdwc2JU9iq,236978,855843.833449,FWVLeZOYIA
306462,781260.631798,Z90dY9q3Ad,362802,869546.635735,93o38N27az
555093,586425.548346,z5D3s2CKVu,767846,223894.125570,2QrUSvluj2
42746,793098.353802,39GTziJvbI,813423,926308.117994,ncm1yX8KVu
677333,169175.521897,AGqEE7Ypin,190339,393232.329552,7DBLfQVpjU
135714,356373.276405,D9m4zJjH2i,396300,830772.391047,ww5lXYFgnX
658284,575553.149721,zKzrzQYLzF,82333,290571.078053,9HrYmRitX0
109210,109692.673626,xCZnUuBmxc,806677,53549.747625,ahLUYnmO4W
836004,68836.118464,OvgyoBT0DF,50242,990541.014777,Aa5byXDWHe
793624,745927.441097,ToEOzrbRog,612191,928668.864157,EVq2DEZTPX
481424,136291.468009,BsryVMqyQz,255488,584133.969448,u4nKCQ8Sgv
161928,467903.790714,MhkS1dIeGW,791638,764714.273399,14RuQwOa8D
529954,694546.645457,e8xiV9vS85,55175,481468.989104,UsKVGNL8cX
75756,338172.118160,8N2lAmid72,681517,922743.274783,YOirylzBzn
421432,373007.654753,SyGduBH2yv,373649,805013.404831,n7toe5Tt05
540077,987860.262030,RrKbYVdD1A,283420,520739.053520,RLvNY3Lkf6
421348,6728.124034,UwGjEt8Os6,281419,865072.418504,feMr8IvmML
844814,443718.237087,m7HDGPsYVz,579319,118547.050062,vrSPg5cp62
379877,690576.599441,mWFtqPtaji,278913,480431.501239,k6LRkfb7mn
42980,906472.243839,8VqWwtBMgT,314405,913269.645826,NyPOnWVkAP
671551,568638.077897,u06Gk4XrSN,440538,335913.492627,uh21gFhh1s
418318,30152.982616,QSY3PYaSi3,99785,459487.075949,u0Jm7k5cg3
469908,296239.265901,PQ8CNEMIqC,414838,186882.829413,8u0PORlOHW
543468,349487.074897,dpnzn5sqgI,131921,729563.796346,0HssXoEKNr
190058,778079.605425,Lt1q8dUvBk,85342,853275.996189,kdotpbuZkg
408656,101896.563763,KmZEhsvVJ0,965197,667644.373565,zsVYe4DKlh
457865,673284.023322,t4JPA6NmPm,417623,952268.357420,je82yOBiqh
507305,187745.287760,pxtscbBDvY,496567,150309.295211,guQkJ3E9yQ
646889,97334.087702,muI9L8F2em,447639,865863.964290,D7HX64puLG
871163,772899.267085,nrN2VnVwC6,286533,491464.983578,zhRV4d1J70
24775,186156.657525,x1ijr7d6cT,666411,266840.667247,Y092Y4olEA
429441,840251.831388,9Fg8QH91oK,529776,452829.008649,pOqQhaa8jV
509118,256340.521061,uwWyghzYSG,230846,980396.307924,YYg1DkC6X4
788383,297544.558037,eCm3YwsKpy,103236,658157.732503,XeAGEL1smv
402291,867341.434849,yRSa4kndwF,888459,223958.955241,8okd5ycdGH
762841,815566.515636,HHUaiEutcz,437558,887061.166870,0pdfLMHwmF
697670,198707.695184,wnHBbcdlhd,438462,43600.264557,VAehZd7BG8
395121,715612.704288,jfIjmBSdvs,544520,190320.084028,sneGApr7PT
779135,314449.499157,a7aBqjcoUv,833445,753706.514301,QGNwH9SR4z
116032,960345.543045,3W8uBCVHNt,495449,367993.512406,koPBdomwxm
183839,357774.186837,2sH0b9x4n8,541583,42070.807927,TykzbYvREG
943149,249457.426263,hUfYzuY6Pb,994083,431256.346047,hpKHQWHTp8
317425,464405.986229,88G1y1cViQ,366728,976011.538131,TuUGe5KoqZ
423909,153097.506488,Hj0KKokC7M,261648,329735.064662,EKKP8F1mWU
936242,179078.350815,cS72I26U9s,399743,885697.864845,cRmpCZGFwV
907943,582540.121707,caJIuTKytI,228591,149702.648138,V3i4YLIdea
473023,952281.621819,lp9x015sUU,46917,325203.165214,vskrwsz6Qs
475846,907388.681181,ywFBUb9qfN,614710,925576.857330,Rd2vo186nA
45594,907465.571743,eD6UdgcXO7,674971,399575.851920,AfgllRB0mP
379728,763967.094589,HQne136zBc,280744,996546.169427,xvV3gtdgQh
549411,54825.996454,sYReY6kSJi,270892,278316.990384,CFKYVK8541
293773,673995.287074,qiU0E9XcyY,20887,45300.918620,OC7ICWLfWc
509335,239274.696917,nNKjKUcEtK,303654,5113.805099,uGJ3fyaYGB
133576,454462.283839,z2xgwCFw04,522273,731973.928086,uPKJ6OOJTQ
363994,553038.868059,Gh4YWN8snD,785765,618324.735281,aejRtTZlZ1
846846,414472.794788,LttF1wPy32,809482,976849.420825,KBvGTTl6oW
967138,119691.434492,u4JoGqUshb,408143,491898.496332,7ILCS21YRC
554664,957128.852596,VisW6wCyVJ,682124,429846.990684,7If3fUMBY9
158381,724944.486928,RrNcplbbFc,486878,244796.738907,czqw6PirJh
609530,586137.128199,e7w0DeXCMA,870957,187875.325859,b0m3SrmGuK
493311,891841.881418,f7I0goT9qf,30491,809982.670688,tET5MSVZJT
408784,564840.763587,ZRqo9tspzU,951489,595517.301469,KdkPksDYBE
945720,381448.515667,LIcRNEwZWA,130894,262283.388354,grLXPujhz8
724615,446876.754230,T1qQlpz8W0,272017,180863.738763,CoW9jV9Zhz
113106,964945.088465,YyVN2fIyi3,343287,659761.978845,2JlUjOuOf8
244167,933398.047559,B9ZpqN2N5K,793067,964259.056141,7ETnGu5P06
780553,287549.196909,F2FtaCDcVi,748576,2217.652047,J6R1HTUAyb
231380,110271.287858,yZpegDEHdZ,62262,8281.030852,2w9j9iSnnr
820183,360167.219803,nqAeO5c3fh,772930,454272.422624,sataW2NAye
532436,839319.270950,iLWmsiQkyB,158932,432168.598787,TfaxN72C2K
955834,428568.615943,PADdE92Zyg,548537,642197.407134,MOptSoYA5r
499655,774702.921604,G4HcKlHkfY,449844,968718.401750,M0jPVqs7V5
338630,868618.541527,VJVpmGUSPZ,929703,719621.616913,DgIY0fvzkG
29214,446812.089536,oNcatgqjU1,815655,891467.938039,GK0blmBnof
699150,390150.974720,sUABstSeIz,840345,359102.653902,KkCsiVvt3S
561388,362964.178111,KgepEyJWio,564129,219310.516629,TijyHgTou1
704051,995175.513747,ggBPRf4OEs,672982,70312.165385,5At87fgDS1
122149,757349.533282,Y4I06NmBpR,418028,822192.819078,BNMKiri4cj
826216,816188.220426,oHwHFkFmqp,696142,77501.108526,LVpXpkMqpP
927478,218850.884130,miXjYOMMCJ,609967,217828.447393,DJ60v4xDFU
146335,352926.436732,LEeA2eHPNW,910662,54670.118244,o8dRYlAAx9
726756,988392.861774,PTNdkySHdU,161879,399147.294175,uvFuwxdg5l
162471,106353.231984,tzUNBfIq9H,566643,408428.945893,9kCa687OwW
820531,947690.256588,itd0cEXK3u,930889,302205.571179,6yAmgKkQEr
743673,399879.230472,KaFoRdZkoD,518064,565484.892664,jWM1xBVsdN
636531,16595.543012,ehrXIrMO30,979701,388536.275010,Cm8qp5VPut
525010,425502.373245,ANlKpSTQlq,77201,769883.591373,i6aNWlWV9Y
261871,496169.565810,tCOrEbUMlK,451116,973023.896813,E64rNKB4Wi
384486,910665.042861,czLjEsasyd,119561,628593.759771,FNKvA1WJZH
295058,36388.313248,2cA4Dnutyb,158585,88629.184330,UhhvaOvOzj
719737,891963.044198,8dJPxgI7DK,710804,164033.395589,g560C9yvTf
769892,466343.053451,bN6KJrP4YY,153571,412489.709178,1rmvYA6vO5
21947,7395.646273,Cwbw7OaEkR,596683,309979.197491,dUTxCudtaZ
186064,119178.886317,s6T71NbJWP,690056,692460.126029,SWvVXBoJN3
658887,831466.628514,y0nbcHUtF4,473366,299003.652900,aWq9csks1x
454827,301966.574956,3SFYF7Iwok,154661,46727.827210,gWtqPfN0Sz
900409,960063.432451,BBNmtEIgyV,169745,261064.384767,oOvRdGYKzF
384179,682910.524986,TBZ0cKQCGK,772859,213604.105983,EiTgP5H8G9
635848,429580.928163,WmYxHrigSl,115188,207165.206786,J1yRPn4Kf6
